result_id,race_id,season_round,year,round,name,date,circuit_id,driver_id,constructor_id,grid,qualifying_position,position_numeric,position_order,position_text,points,laps,milliseconds,fastest_lap_time,fastest_lap_speed,finished,positions_gained,status_id
184,26,2008_R09,2008,9,British Grand Prix,2008-07-06,9,12,4,7,7,,16,R,0.0,35,,1:33.203,198.573,0,,20
185,26,2008_R09,2008,9,British Grand Prix,2008-07-06,9,21,10,19,20,,17,R,0.0,16,,1:34.930,194.96,0,,20
186,26,2008_R09,2008,9,British Grand Prix,2008-07-06,9,16,10,18,19,,18,R,0.0,10,,1:38.160,188.545,0,,20
187,26,2008_R09,2008,9,British Grand Prix,2008-07-06,9,20,5,8,8,,19,R,0.0,0,,,,0,,4
188,26,2008_R09,2008,9,British Grand Prix,2008-07-06,9,14,9,11,11,,20,R,0.0,0,,,,0,,4
189,27,2008_R10,2008,10,German Grand Prix,2008-07-20,10,1,1,1,1,1.0,1,1,10.0,67,5480874.0,1:16.039,216.552,1,0.0,1
190,27,2008_R10,2008,10,German Grand Prix,2008-07-20,10,12,4,17,17,2.0,2,2,8.0,67,5486460.0,1:16.910,214.099,1,15.0,1
191,27,2008_R10,2008,10,German Grand Prix,2008-07-20,10,13,6,2,2,3.0,3,3,6.0,67,5490213.0,1:16.502,215.241,1,-1.0,1
192,27,2008_R10,2008,10,German Grand Prix,2008-07-20,10,2,2,12,12,4.0,4,4,5.0,67,5490699.0,1:15.987,216.7,1,8.0,1
193,27,2008_R10,2008,10,German Grand Prix,2008-07-20,10,5,1,3,3,5.0,5,5,4.0,67,5493285.0,1:16.495,215.261,1,-2.0,1
194,27,2008_R10,2008,10,German Grand Prix,2008-07-20,10,8,6,6,6,6.0,6,6,3.0,67,5495277.0,1:16.342,215.692,1,0.0,1
195,27,2008_R10,2008,10,German Grand Prix,2008-07-20,10,9,2,7,7,7.0,7,7,2.0,67,5503556.0,1:16.610,214.937,1,0.0,1
196,27,2008_R10,2008,10,German Grand Prix,2008-07-20,10,20,5,9,9,8.0,8,8,1.0,67,5514173.0,1:16.772,214.484,1,1.0,1
197,27,2008_R10,2008,10,German Grand Prix,2008-07-20,10,15,7,4,4,9.0,9,9,0.0,67,5518032.0,1:17.023,213.785,1,-5.0,1
198,27,2008_R10,2008,10,German Grand Prix,2008-07-20,10,3,3,13,13,10.0,10,10,0.0,67,5518499.0,1:17.380,212.799,1,3.0,1
199,27,2008_R10,2008,10,German Grand Prix,2008-07-20,10,4,4,5,5,11.0,11,11,0.0,67,5519474.0,1:17.115,213.53,1,-6.0,1
200,27,2008_R10,2008,10,German Grand Prix,2008-07-20,10,7,5,15,15,12.0,12,12,0.0,67,5519985.0,1:16.969,213.935,1,3.0,1
201,27,2008_R10,2008,10,German Grand Prix,2008-07-20,10,14,9,10,10,13.0,13,13,0.0,67,5535845.0,1:16.994,213.866,1,-3.0,1
202,27,2008_R10,2008,10,German Grand Prix,2008-07-20,10,6,3,16,16,14.0,14,14,0.0,67,5540877.0,1:17.691,211.947,1,2.0,1
203,27,2008_R10,2008,10,German Grand Prix,2008-07-20,10,16,10,19,19,15.0,15,15,0.0,67,5550362.0,1:17.889,211.408,1,4.0,1
204,27,2008_R10,2008,10,German Grand Prix,2008-07-20,10,21,10,20,20,16.0,16,16,0.0,67,5564967.0,1:18.208,210.546,1,4.0,1
205,27,2008_R10,2008,10,German Grand Prix,2008-07-20,10,18,11,14,14,17.0,17,17,0.0,66,,1:17.636,212.097,1,-3.0,11
206,27,2008_R10,2008,10,German Grand Prix,2008-07-20,10,22,11,18,18,,18,R,0.0,50,,1:17.986,211.145,0,,4
207,27,2008_R10,2008,10,German Grand Prix,2008-07-20,10,17,9,8,8,,19,R,0.0,40,,1:17.206,213.278,0,,5
208,27,2008_R10,2008,10,German Grand Prix,2008-07-20,10,10,7,11,11,,20,R,0.0,35,,1:16.712,214.652,0,,22
209,28,2008_R11,2008,11,Hungarian Grand Prix,2008-08-03,11,5,1,2,2,1.0,1,1,10.0,70,5847067.0,1:21.753,192.917,1,1.0,1
210,28,2008_R11,2008,11,Hungarian Grand Prix,2008-08-03,11,10,7,5,5,2.0,2,2,8.0,70,5858128.0,1:21.671,193.111,1,3.0,1
211,28,2008_R11,2008,11,Hungarian Grand Prix,2008-08-03,11,8,6,6,6,3.0,3,3,6.0,70,5863923.0,1:21.195,194.243,1,3.0,1
212,28,2008_R11,2008,11,Hungarian Grand Prix,2008-08-03,11,4,4,7,7,4.0,4,4,5.0,70,5868681.0,1:21.793,192.823,1,3.0,1
213,28,2008_R11,2008,11,Hungarian Grand Prix,2008-08-03,11,1,1,1,1,5.0,5,5,4.0,70,5870115.0,1:21.493,193.533,1,-4.0,1
214,28,2008_R11,2008,11,Hungarian Grand Prix,2008-08-03,11,12,4,10,10,6.0,6,6,3.0,70,5879365.0,1:21.537,193.428,1,4.0,1
215,28,2008_R11,2008,11,Hungarian Grand Prix,2008-08-03,11,15,7,9,9,7.0,7,7,2.0,70,5883516.0,1:21.638,193.189,1,2.0,1
216,28,2008_R11,2008,11,Hungarian Grand Prix,2008-08-03,11,9,2,4,4,8.0,8,8,1.0,70,5895388.0,1:21.941,192.475,1,-4.0,1
217,28,2008_R11,2008,11,Hungarian Grand Prix,2008-08-03,11,17,9,8,8,9.0,9,9,0.0,70,5905901.0,1:22.125,192.043,1,-1.0,1
218,28,2008_R11,2008,11,Hungarian Grand Prix,2008-08-03,11,2,2,15,16,10.0,10,10,0.0,70,5914776.0,1:22.183,191.908,1,5.0,1
219,28,2008_R11,2008,11,Hungarian Grand Prix,2008-08-03,11,14,9,13,13,11.0,11,11,0.0,70,5917474.0,1:22.732,190.634,1,2.0,1
220,28,2008_R11,2008,11,Hungarian Grand Prix,2008-08-03,11,18,11,12,12,12.0,12,12,0.0,69,,1:22.397,191.409,1,0.0,11
221,28,2008_R11,2008,11,Hungarian Grand Prix,2008-08-03,11,6,3,16,17,13.0,13,13,0.0,69,,1:23.307,189.319,1,3.0,11
222,28,2008_R11,2008,11,Hungarian Grand Prix,2008-08-03,11,3,3,14,15,14.0,14,14,0.0,69,,1:22.397,191.409,1,0.0,11
223,28,2008_R11,2008,11,Hungarian Grand Prix,2008-08-03,11,21,10,18,19,15.0,15,15,0.0,69,,1:22.641,190.844,1,3.0,11
224,28,2008_R11,2008,11,Hungarian Grand Prix,2008-08-03,11,22,11,17,18,16.0,16,16,0.0,68,,1:22.436,191.319,1,1.0,12
225,28,2008_R11,2008,11,Hungarian Grand Prix,2008-08-03,11,13,6,3,3,17.0,17,17,0.0,67,,1:21.355,193.861,1,-14.0,5
226,28,2008_R11,2008,11,Hungarian Grand Prix,2008-08-03,11,7,5,19,14,18.0,18,18,0.0,67,,1:23.220,189.516,1,1.0,13
227,28,2008_R11,2008,11,Hungarian Grand Prix,2008-08-03,11,16,10,20,20,,19,R,0.0,62,,1:23.650,188.542,0,,23
228,28,2008_R11,2008,11,Hungarian Grand Prix,2008-08-03,11,20,5,11,11,,20,R,0.0,22,,1:24.222,187.262,0,,25
229,29,2008_R12,2008,12,European Grand Prix,2008-08-24,12,13,6,1,1,1.0,1,1,10.0,57,5732339.0,1:38.708,197.637,1,0.0,1
230,29,2008_R12,2008,12,European Grand Prix,2008-08-24,12,1,1,2,2,2.0,2,2,8.0,57,5737950.0,1:38.884,197.285,1,0.0,1
231,29,2008_R12,2008,12,European Grand Prix,2008-08-24,12,9,2,3,3,3.0,3,3,6.0,57,5769692.0,1:39.330,196.399,1,0.0,1
232,29,2008_R12,2008,12,European Grand Prix,2008-08-24,12,5,1,5,5,4.0,4,4,5.0,57,5772042.0,1:39.112,196.831,1,1.0,1
233,29,2008_R12,2008,12,European Grand Prix,2008-08-24,12,15,7,7,7,5.0,5,5,4.0,57,5783023.0,1:39.657,195.755,1,2.0,1
234,29,2008_R12,2008,12,European Grand Prix,2008-08-24,12,20,5,6,6,6.0,6,6,3.0,57,5784964.0,1:39.485,196.093,1,0.0,1
235,29,2008_R12,2008,12,European Grand Prix,2008-08-24,12,10,7,13,13,7.0,7,7,2.0,57,5800329.0,1:39.535,195.995,1,6.0,1
236,29,2008_R12,2008,12,European Grand Prix,2008-08-24,12,3,3,9,9,8.0,8,8,1.0,57,5803796.0,1:39.577,195.912,1,1.0,1
237,29,2008_R12,2008,12,European Grand Prix,2008-08-24,12,2,2,8,8,9.0,9,9,0.0,57,5814516.0,1:39.526,196.013,1,-1.0,1
238,29,2008_R12,2008,12,European Grand Prix,2008-08-24,12,7,5,10,10,10.0,10,10,0.0,57,5822133.0,1:39.639,195.79,1,0.0,1
239,29,2008_R12,2008,12,European Grand Prix,2008-08-24,12,12,4,15,15,11.0,11,11,0.0,57,5825056.0,1:39.544,195.977,1,4.0,1
240,29,2008_R12,2008,12,European Grand Prix,2008-08-24,12,17,9,14,14,12.0,12,12,0.0,56,,1:40.264,194.57,1,2.0,11
241,29,2008_R12,2008,12,European Grand Prix,2008-08-24,12,18,11,16,16,13.0,13,13,0.0,56,,1:40.763,193.606,1,3.0,11
242,29,2008_R12,2008,12,European Grand Prix,2008-08-24,12,21,10,18,18,14.0,14,14,0.0,56,,1:40.353,194.397,1,4.0,11
243,29,2008_R12,2008,12,European Grand Prix,2008-08-24,12,6,3,11,11,15.0,15,15,0.0,56,,1:39.803,195.469,1,-4.0,11
244,29,2008_R12,2008,12,European Grand Prix,2008-08-24,12,22,11,19,19,16.0,16,16,0.0,56,,1:40.593,193.933,1,3.0,11
245,29,2008_R12,2008,12,European Grand Prix,2008-08-24,12,14,9,17,17,17.0,17,17,0.0,56,,1:40.978,193.194,1,0.0,11
246,29,2008_R12,2008,12,European Grand Prix,2008-08-24,12,8,6,4,4,,18,R,0.0,45,,1:39.424,196.214,0,,5
247,29,2008_R12,2008,12,European Grand Prix,2008-08-24,12,16,10,20,20,,19,R,0.0,41,,1:40.661,193.802,0,,3
248,29,2008_R12,2008,12,European Grand Prix,2008-08-24,12,4,4,12,12,,20,R,0.0,0,,,,0,,4
249,30,2008_R13,2008,13,Belgian Grand Prix,2008-09-07,13,13,6,2,2,1.0,1,1,10.0,44,4979394.0,1:48.222,232.987,1,1.0,1
250,30,2008_R13,2008,13,Belgian Grand Prix,2008-09-07,13,2,2,5,5,2.0,2,2,8.0,44,4988777.0,1:49.067,231.182,1,3.0,1
251,30,2008_R13,2008,13,Belgian Grand Prix,2008-09-07,13,1,1,1,1,3.0,3,3,6.0,44,4989933.0,1:48.135,233.175,1,-2.0,1
252,30,2008_R13,2008,13,Belgian Grand Prix,2008-09-07,13,4,4,6,6,4.0,4,4,5.0,44,4993872.0,1:49.238,230.82,1,2.0,1
253,30,2008_R13,2008,13,Belgian Grand Prix,2008-09-07,13,20,5,10,10,5.0,5,5,4.0,44,4993970.0,1:49.086,231.142,1,5.0,1
254,30,2008_R13,2008,13,Belgian Grand Prix,2008-09-07,13,9,2,8,8,6.0,6,6,3.0,44,4994431.0,1:48.965,231.399,1,2.0,1
255,30,2008_R13,2008,13,Belgian Grand Prix,2008-09-07,13,7,5,9,9,7.0,7,7,2.0,44,4996129.0,1:49.002,231.32,1,2.0,1
256,30,2008_R13,2008,13,Belgian Grand Prix,2008-09-07,13,17,9,7,7,8.0,8,8,1.0,44,5022170.0,1:49.515,230.236,1,-1.0,1
257,30,2008_R13,2008,13,Belgian Grand Prix,2008-09-07,13,10,7,13,13,9.0,9,9,0.0,44,5046439.0,1:50.255,228.691,1,4.0,1
258,30,2008_R13,2008,13,Belgian Grand Prix,2008-09-07,13,5,1,3,3,10.0,10,10,0.0,43,,1:48.223,232.985,1,-7.0,6
259,30,2008_R13,2008,13,Belgian Grand Prix,2008-09-07,13,14,9,14,14,11.0,11,11,0.0,43,,1:50.177,228.853,1,3.0,11
260,30,2008_R13,2008,13,Belgian Grand Prix,2008-09-07,13,3,3,15,15,12.0,12,12,0.0,43,,1:50.656,227.862,1,3.0,11
261,30,2008_R13,2008,13,Belgian Grand Prix,2008-09-07,13,16,10,18,18,13.0,13,13,0.0,43,,1:50.487,228.211,1,5.0,11
262,30,2008_R13,2008,13,Belgian Grand Prix,2008-09-07,13,6,3,19,19,14.0,14,14,0.0,43,,1:50.970,227.218,1,5.0,11
263,30,2008_R13,2008,13,Belgian Grand Prix,2008-09-07,13,18,11,17,17,15.0,15,15,0.0,43,,1:50.671,227.832,1,2.0,11
264,30,2008_R13,2008,13,Belgian Grand Prix,2008-09-07,13,15,7,11,11,16.0,16,16,0.0,43,,1:50.543,228.095,1,-5.0,11
265,30,2008_R13,2008,13,Belgian Grand Prix,2008-09-07,13,21,10,20,20,17.0,17,17,0.0,43,,1:51.701,225.731,1,3.0,11
266,30,2008_R13,2008,13,Belgian Grand Prix,2008-09-07,13,8,6,4,4,18.0,18,18,0.0,42,,1:47.930,233.618,1,-14.0,20
267,30,2008_R13,2008,13,Belgian Grand Prix,2008-09-07,13,22,11,16,16,,19,R,0.0,19,,1:52.072,224.983,0,,6
268,30,2008_R13,2008,13,Belgian Grand Prix,2008-09-07,13,12,4,12,12,,20,R,0.0,13,,1:51.118,226.915,0,,20
269,31,2008_R14,2008,14,Italian Grand Prix,2008-09-14,14,20,5,1,1,1.0,1,1,10.0,53,5207494.0,1:30.510,230.414,1,0.0,1
270,31,2008_R14,2008,14,Italian Grand Prix,2008-09-14,14,5,1,2,2,2.0,2,2,8.0,53,5220006.0,1:30.300,230.95,1,0.0,1
271,31,2008_R14,2008,14,Italian Grand Prix,2008-09-14,14,9,2,11,11,3.0,3,3,6.0,53,5227965.0,1:30.298,230.955,1,8.0,1
272,31,2008_R14,2008,14,Italian Grand Prix,2008-09-14,14,4,4,8,8,4.0,4,4,5.0,53,5231397.0,1:29.961,231.82,1,4.0,1
273,31,2008_R14,2008,14,Italian Grand Prix,2008-09-14,14,2,2,10,10,5.0,5,5,4.0,53,5235242.0,1:29.807,232.217,1,5.0,1
274,31,2008_R14,2008,14,Italian Grand Prix,2008-09-14,14,13,6,6,6,6.0,6,6,3.0,53,5236310.0,1:29.696,232.505,1,0.0,1
275,31,2008_R14,2008,14,Italian Grand Prix,2008-09-14,14,1,1,15,15,7.0,7,7,2.0,53,5237406.0,1:29.721,232.44,1,8.0,1
276,31,2008_R14,2008,14,Italian Grand Prix,2008-09-14,14,17,9,3,3,8.0,8,8,1.0,53,5239542.0,1:29.681,232.544,1,-5.0,1
277,31,2008_R14,2008,14,Italian Grand Prix,2008-09-14,14,8,6,14,14,9.0,9,9,0.0,53,5246962.0,1:28.047,236.859,1,5.0,1
278,31,2008_R14,2008,14,Italian Grand Prix,2008-09-14,14,12,4,17,17,10.0,10,10,0.0,53,5261939.0,1:30.918,229.38,1,7.0,1
279,31,2008_R14,2008,14,Italian Grand Prix,2008-09-14,14,10,7,9,9,11.0,11,11,0.0,53,5266382.0,1:29.948,231.853,1,-2.0,1
280,31,2008_R14,2008,14,Italian Grand Prix,2008-09-14,14,6,3,18,18,12.0,12,12,0.0,53,5269509.0,1:30.215,231.167,1,6.0,1
281,31,2008_R14,2008,14,Italian Grand Prix,2008-09-14,14,15,7,7,7,13.0,13,13,0.0,53,5273448.0,1:30.853,229.544,1,-6.0,1
282,31,2008_R14,2008,14,Italian Grand Prix,2008-09-14,14,3,3,5,5,14.0,14,14,0.0,53,5276129.0,1:30.019,231.671,1,-9.0,1
283,31,2008_R14,2008,14,Italian Grand Prix,2008-09-14,14,18,11,19,19,15.0,15,15,0.0,53,5280864.0,1:29.827,232.166,1,4.0,1
284,31,2008_R14,2008,14,Italian Grand Prix,2008-09-14,14,14,9,13,13,16.0,16,16,0.0,52,,1:32.459,225.557,1,-3.0,11
285,31,2008_R14,2008,14,Italian Grand Prix,2008-09-14,14,22,11,16,16,17.0,17,17,0.0,52,,1:33.918,222.053,1,-1.0,11
286,31,2008_R14,2008,14,Italian Grand Prix,2008-09-14,14,7,5,4,4,18.0,18,18,0.0,52,,1:29.258,233.646,1,-14.0,11
287,31,2008_R14,2008,14,Italian Grand Prix,2008-09-14,14,16,10,20,20,19.0,19,19,0.0,51,,1:33.458,223.146,1,1.0,12
288,31,2008_R14,2008,14,Italian Grand Prix,2008-09-14,14,21,10,12,12,,20,R,0.0,11,,1:37.304,214.326,0,,3
289,32,2008_R15,2008,15,Singapore Grand Prix,2008-09-28,15,4,4,15,15,1.0,1,1,10.0,61,7036304.0,1:45.768,172.464,1,14.0,1
290,32,2008_R15,2008,15,Singapore Grand Prix,2008-09-28,15,3,3,8,9,2.0,2,2,8.0,61,7039261.0,1:46.454,171.352,1,6.0,1
291,32,2008_R15,2008,15,Singapore Grand Prix,2008-09-28,15,1,1,2,2,3.0,3,3,6.0,61,7042221.0,1:46.072,171.969,1,-1.0,1
292,32,2008_R15,2008,15,Singapore Grand Prix,2008-09-28,15,10,7,7,8,4.0,4,4,5.0,61,7044459.0,1:47.044,170.408,1,3.0,1
293,32,2008_R15,2008,15,Singapore Grand Prix,2008-09-28,15,20,5,6,7,5.0,5,5,4.0,61,7046572.0,1:47.271,170.047,1,1.0,1
294,32,2008_R15,2008,15,Singapore Grand Prix,2008-09-28,15,2,2,9,6,6.0,6,6,3.0,61,7047405.0,1:47.306,169.992,1,3.0,1
295,32,2008_R15,2008,15,Singapore Grand Prix,2008-09-28,15,14,9,14,14,7.0,7,7,2.0,61,7052691.0,1:47.562,169.587,1,7.0,1
296,32,2008_R15,2008,15,Singapore Grand Prix,2008-09-28,15,6,3,10,10,8.0,8,8,1.0,61,7054793.0,1:47.287,170.022,1,2.0,1
297,32,2008_R15,2008,15,Singapore Grand Prix,2008-09-28,15,18,11,12,12,9.0,9,9,0.0,61,7056189.0,1:48.128,168.7,1,3.0,1
298,32,2008_R15,2008,15,Singapore Grand Prix,2008-09-28,15,5,1,5,5,10.0,10,10,0.0,61,7063206.0,1:47.337,169.943,1,-5.0,1
299,32,2008_R15,2008,15,Singapore Grand Prix,2008-09-28,15,9,2,4,4,11.0,11,11,0.0,61,7064279.0,1:46.899,170.639,1,-7.0,1
300,32,2008_R15,2008,15,Singapore Grand Prix,2008-09-28,15,7,5,17,17,12.0,12,12,0.0,61,7065736.0,1:47.820,169.181,1,5.0,1
301,32,2008_R15,2008,15,Singapore Grand Prix,2008-09-28,15,13,6,1,1,13.0,13,13,0.0,61,7071474.0,1:45.757,172.482,1,-12.0,1
302,32,2008_R15,2008,15,Singapore Grand Prix,2008-09-28,15,21,10,20,20,14.0,14,14,0.0,61,7079875.0,1:49.101,167.195,1,6.0,1
303,32,2008_R15,2008,15,Singapore Grand Prix,2008-09-28,15,8,6,3,3,15.0,15,15,0.0,57,,1:45.599,172.74,1,-12.0,3
304,32,2008_R15,2008,15,Singapore Grand Prix,2008-09-28,15,15,7,11,11,,16,R,0.0,50,,1:46.972,170.523,0,,9
305,32,2008_R15,2008,15,Singapore Grand Prix,2008-09-28,15,16,10,19,19,,17,R,0.0,49,,1:49.270,166.936,0,,3
306,32,2008_R15,2008,15,Singapore Grand Prix,2008-09-28,15,17,9,13,13,,18,R,0.0,29,,1:49.183,167.069,0,,7
307,32,2008_R15,2008,15,Singapore Grand Prix,2008-09-28,15,22,11,18,18,,19,R,0.0,14,,1:50.320,165.348,0,,26
308,32,2008_R15,2008,15,Singapore Grand Prix,2008-09-28,15,12,4,16,16,,20,R,0.0,13,,1:50.449,165.154,0,,3
309,33,2008_R16,2008,16,Japanese Grand Prix,2008-10-12,16,4,4,4,4,1.0,1,1,10.0,67,5421892.0,1:19.101,207.668,1,3.0,1
310,33,2008_R16,2008,16,Japanese Grand Prix,2008-10-12,16,9,2,6,6,2.0,2,2,8.0,67,5427175.0,1:19.292,207.168,1,4.0,1
311,33,2008_R16,2008,16,Japanese Grand Prix,2008-10-12,16,8,6,2,2,3.0,3,3,6.0,67,5428292.0,1:18.995,207.947,1,-1.0,1
312,33,2008_R16,2008,16,Japanese Grand Prix,2008-10-12,16,12,4,12,12,4.0,4,4,5.0,67,5442462.0,1:19.199,207.411,1,8.0,1
313,33,2008_R16,2008,16,Japanese Grand Prix,2008-10-12,16,15,7,7,7,5.0,5,5,4.0,67,5445659.0,1:19.524,206.564,1,2.0,1
314,33,2008_R16,2008,16,Japanese Grand Prix,2008-10-12,16,20,5,9,9,6.0,6,6,3.0,67,5461099.0,1:19.617,206.322,1,3.0,1
315,33,2008_R16,2008,16,Japanese Grand Prix,2008-10-12,16,13,6,5,5,7.0,7,7,2.0,67,5468050.0,1:18.426,209.456,1,-2.0,1
316,33,2008_R16,2008,16,Japanese Grand Prix,2008-10-12,16,17,9,13,13,8.0,8,8,1.0,67,5472703.0,1:19.820,205.798,1,5.0,1
317,33,2008_R16,2008,16,Japanese Grand Prix,2008-10-12,16,2,2,16,16,9.0,9,9,0.0,67,5476012.0,1:19.461,206.727,1,7.0,1
318,33,2008_R16,2008,16,Japanese Grand Prix,2008-10-12,16,7,5,10,10,10.0,10,10,0.0,67,5480977.0,1:19.262,207.246,1,0.0,1
319,33,2008_R16,2008,16,Japanese Grand Prix,2008-10-12,16,3,3,15,15,11.0,11,11,0.0,67,5483988.0,1:19.531,206.545,1,4.0,1
320,33,2008_R16,2008,16,Japanese Grand Prix,2008-10-12,16,1,1,1,1,12.0,12,12,0.0,67,5500792.0,1:19.560,206.47,1,-11.0,1
321,33,2008_R16,2008,16,Japanese Grand Prix,2008-10-12,16,22,11,17,17,13.0,13,13,0.0,66,,1:20.575,203.869,1,4.0,11
322,33,2008_R16,2008,16,Japanese Grand Prix,2008-10-12,16,18,11,18,18,14.0,14,14,0.0,66,,1:20.849,203.178,1,4.0,11
323,33,2008_R16,2008,16,Japanese Grand Prix,2008-10-12,16,6,3,14,14,15.0,15,15,0.0,66,,1:20.364,204.404,1,-1.0,11
324,33,2008_R16,2008,16,Japanese Grand Prix,2008-10-12,16,21,10,20,20,,16,R,0.0,21,,1:21.577,201.365,0,,6
325,33,2008_R16,2008,16,Japanese Grand Prix,2008-10-12,16,5,1,3,3,,17,R,0.0,16,,1:19.258,207.257,0,,5
326,33,2008_R16,2008,16,Japanese Grand Prix,2008-10-12,16,16,10,19,19,,18,R,0.0,8,,1:21.189,202.327,0,,27
327,33,2008_R16,2008,16,Japanese Grand Prix,2008-10-12,16,10,7,8,8,,19,R,0.0,6,,1:20.254,204.685,0,,28
328,33,2008_R16,2008,16,Japanese Grand Prix,2008-10-12,16,14,9,11,11,,20,R,0.0,0,,,,0,,4
329,34,2008_R17,2008,17,Chinese Grand Prix,2008-10-19,17,1,1,1,1,1.0,1,1,10.0,56,5517403.0,1:36.325,203.722,1,0.0,1
330,34,2008_R17,2008,17,Chinese Grand Prix,2008-10-19,17,13,6,3,3,2.0,2,2,8.0,56,5532328.0,1:36.591,203.161,1,1.0,1
331,34,2008_R17,2008,17,Chinese Grand Prix,2008-10-19,17,8,6,2,2,3.0,3,3,6.0,56,5533848.0,1:36.483,203.389,1,-1.0,1
332,34,2008_R17,2008,17,Chinese Grand Prix,2008-10-19,17,4,4,4,4,4.0,4,4,5.0,56,5535773.0,1:36.659,203.018,1,0.0,1
333,34,2008_R17,2008,17,Chinese Grand Prix,2008-10-19,17,2,2,9,7,5.0,5,5,4.0,56,5546326.0,1:36.498,203.357,1,4.0,1
334,34,2008_R17,2008,17,Chinese Grand Prix,2008-10-19,17,9,2,11,12,6.0,6,6,3.0,56,5550622.0,1:36.854,202.61,1,5.0,1
335,34,2008_R17,2008,17,Chinese Grand Prix,2008-10-19,17,10,7,12,13,7.0,7,7,2.0,56,5559125.0,1:36.727,202.876,1,5.0,1
336,34,2008_R17,2008,17,Chinese Grand Prix,2008-10-19,17,12,4,10,11,8.0,8,8,1.0,56,5574048.0,1:36.996,202.313,1,2.0,1
337,34,2008_R17,2008,17,Chinese Grand Prix,2008-10-19,17,20,5,6,8,9.0,9,9,0.0,56,5581742.0,1:37.212,201.863,1,-3.0,1
338,34,2008_R17,2008,17,Chinese Grand Prix,2008-10-19,17,14,9,15,16,10.0,10,10,0.0,56,5592245.0,1:37.753,200.746,1,5.0,1
339,34,2008_R17,2008,17,Chinese Grand Prix,2008-10-19,17,22,11,13,14,11.0,11,11,0.0,56,5602464.0,1:37.845,200.558,1,2.0,1
340,34,2008_R17,2008,17,Chinese Grand Prix,2008-10-19,17,6,3,17,17,12.0,12,12,0.0,56,5608250.0,1:38.019,200.202,1,5.0,1
341,34,2008_R17,2008,17,Chinese Grand Prix,2008-10-19,17,7,5,8,10,13.0,13,13,0.0,56,5608860.0,1:37.452,201.366,1,-5.0,1
342,34,2008_R17,2008,17,Chinese Grand Prix,2008-10-19,17,17,9,16,6,14.0,14,14,0.0,56,5609825.0,1:37.680,200.896,1,2.0,1
343,34,2008_R17,2008,17,Chinese Grand Prix,2008-10-19,17,3,3,14,15,15.0,15,15,0.0,55,,1:37.246,201.793,1,-1.0,11
344,34,2008_R17,2008,17,Chinese Grand Prix,2008-10-19,17,18,11,18,18,16.0,16,16,0.0,55,,1:37.773,200.705,1,2.0,11
345,34,2008_R17,2008,17,Chinese Grand Prix,2008-10-19,17,21,10,20,20,17.0,17,17,0.0,55,,1:38.372,199.483,1,3.0,11
346,34,2008_R17,2008,17,Chinese Grand Prix,2008-10-19,17,5,1,5,5,,18,R,0.0,49,,1:37.302,201.677,0,,9
347,34,2008_R17,2008,17,Chinese Grand Prix,2008-10-19,17,16,10,19,19,,19,R,0.0,13,,1:39.683,196.86,0,,5
348,34,2008_R17,2008,17,Chinese Grand Prix,2008-10-19,17,15,7,7,9,,20,R,0.0,2,,2:39.612,122.945,0,,4
349,35,2008_R18,2008,18,Brazilian Grand Prix,2008-11-02,18,13,6,1,1,1.0,1,1,10.0,71,5651435.0,1:13.736,210.377,1,0.0,1
350,35,2008_R18,2008,18,Brazilian Grand Prix,2008-11-02,18,4,4,6,6,2.0,2,2,8.0,71,5664733.0,1:14.229,208.98,1,4.0,1
351,35,2008_R18,2008,18,Brazilian Grand Prix,2008-11-02,18,8,6,3,3,3.0,3,3,6.0,71,5667670.0,1:14.117,209.296,1,0.0,1
352,35,2008_R18,2008,18,Brazilian Grand Prix,2008-11-02,18,20,5,7,7,4.0,4,4,5.0,71,5689446.0,1:14.214,209.022,1,3.0,1
353,35,2008_R18,2008,18,Brazilian Grand Prix,2008-11-02,18,1,1,4,4,5.0,5,5,4.0,71,5690342.0,1:14.159,209.177,1,-1.0,1
354,35,2008_R18,2008,18,Brazilian Grand Prix,2008-11-02,18,10,7,10,10,6.0,6,6,3.0,71,5695803.0,1:14.057,209.465,1,4.0,1
355,35,2008_R18,2008,18,Brazilian Grand Prix,2008-11-02,18,5,1,5,5,7.0,7,7,2.0,71,5706509.0,1:14.207,209.042,1,-2.0,1
356,35,2008_R18,2008,18,Brazilian Grand Prix,2008-11-02,18,15,7,2,2,8.0,8,8,1.0,71,5719868.0,1:14.167,209.155,1,-6.0,1
357,35,2008_R18,2008,18,Brazilian Grand Prix,2008-11-02,18,17,9,12,12,9.0,9,9,0.0,71,5731101.0,1:15.033,206.741,1,3.0,1
358,35,2008_R18,2008,18,Brazilian Grand Prix,2008-11-02,18,2,2,8,8,10.0,10,10,0.0,70,,1:14.652,207.796,1,-2.0,11
359,35,2008_R18,2008,18,Brazilian Grand Prix,2008-11-02,18,9,2,13,13,11.0,11,11,0.0,70,,1:14.375,208.57,1,2.0,11
360,35,2008_R18,2008,18,Brazilian Grand Prix,2008-11-02,18,3,3,18,18,12.0,12,12,0.0,70,,1:14.934,207.014,1,6.0,11
361,35,2008_R18,2008,18,Brazilian Grand Prix,2008-11-02,18,18,11,17,17,13.0,13,13,0.0,70,,1:14.759,207.498,1,4.0,11
362,35,2008_R18,2008,18,Brazilian Grand Prix,2008-11-02,18,7,5,9,9,14.0,14,14,0.0,70,,1:14.951,206.967,1,-5.0,11
